id,title,url,organisation,Wikidata Q number,Wikidata urls,format,date,is_alive,type1,type2,additional,description,Extracted_Locations,postcode
missing,Juju 10  ,http://www.juju10.com/,Juju 10  ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Jyrojets,http://www.jyrojets.com/,Jyrojets,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Kaisers,http://www.two-eyes.demon.co.uk/,Kaisers,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Kasino,http://www.kasino.co.uk/,Kasino,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,King Biscuit Time,http://www.kingbiscuittime.co.uk/,King Biscuit Time,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Kling Klang,http://www.klingklang.co.uk/,Kling Klang,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Lady Jude  ,http://www.ladyjude.com/,Lady Jude  ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,"Last Band, The",http://www.thelastband.com/,"Last Band, The",,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Late Night Foreign Radio ,http://www.littleamber.co.uk/,Late Night Foreign Radio ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Leon Jackson,http://leonjacksonmusic.com/,Leon Jackson,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Liber8,http://www.liber8music.co.uk/,Liber8,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Linus Loves,http://www.linusloves.com/,Linus Loves,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Little Buddha,http://www.littlebuddha.net/,Little Buddha,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Lone Cop,http://www.lonecop.co.uk/,Lone Cop,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Looper ,http://www.looper.info/,Looper ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Lush Rollers ,http://www.lushrollers.co.uk/,Lush Rollers ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Lyin Rampant,http://lyinrampant.believeband.com/,Lyin Rampant,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Magicdrive ,http://www.magicdrive.info/,Magicdrive ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Make Model,http://www.makemodel.co.uk/,Make Model,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Mama Mayhem,http://www.mama-mayhem.com/,Mama Mayhem,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Manganese,http://www.manganeseonline.com/,Manganese,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Mangara   ,http://www.mangara.tk/,Mangara   ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Marysia ,http://www.marysia.com/,Marysia ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,McSleazy   ,http://www.mcsleazy.co.uk/,McSleazy   ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,"Medicine Men , The",http://www.mosesmusic.co.uk/,"Medicine Men , The",,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Merocaine ,http://www.phreakz.co.uk/,Merocaine ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Michael Rattray   ,http://www.radiotones.co.uk/,Michael Rattray   ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Michelle McManus,http://www.michelleofficial.co.uk/,Michelle McManus,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Mickey 9s,http://www.mickey9s.com/,Mickey 9s,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Micronesia ,http://micronesia.reallysuckass.com/,Micronesia ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Middle of the Road,http://www.middleoftheroadpopgroup.com/,Middle of the Road,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Milestone  ,http://www.milestonemusiconline.com/,Milestone  ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Mind Gone Blind,http://www.mindgoneblind.com/,Mind Gone Blind,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Mir,http://www.mirmusic.co.uk/,Mir,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Mitchell Museum,http://www.mitchellmuseum.co.uk/,Mitchell Museum,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Modern Faces,http://www.modernfaces.co.uk/,Modern Faces,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,"Modern George, The",http://www.themoderngeorge.com/,"Modern George, The",,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Monofreak,http://www.monofreak.co.uk/,Monofreak,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Mother and the Addicts,http://motherandtheaddicts.co.uk/,Mother and the Addicts,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Mount Florida ,http://www.mountflorida.co.uk/,Mount Florida ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Mouse Eat Mouse ,http://www.mouseeatmouse.org.uk/,Mouse Eat Mouse ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,"Mouse That Ate The Cat, The",http://www.tmtatc.co.uk/,"Mouse That Ate The Cat, The",,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Mr E   ,http://www.mre-online.com/,Mr E   ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Mr Fog   ,http://www.mr-fog.co.uk/,Mr Fog   ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Mr Greenfinger  ,http://www.mrgreenfinger.com/,Mr Greenfinger  ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Mull Historical Society (unofficial),http://www.mullhistoricalsociety.net/,Mull Historical Society (unofficial),,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,My Electric Love Affair   ,http://www.myelectricloveaffair.com/,My Electric Love Affair   ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,My Fragile Mind  ,http://www.myfragilemind.tk/,My Fragile Mind  ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,My Handsome Nell   ,http://www.myhandsomenell.com/,My Handsome Nell   ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,My Next Girlfriend    ,http://www.mynextgirlfriend.com/,My Next Girlfriend    ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Myopia   ,http://shahkis.com/,Myopia   ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Natalie Pryce,http://nataliepryce.co.uk/,Natalie Pryce,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Nero,http://www.neropop.co.uk/,Nero,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,"New Fabian Society, The",http://www.tnfs.net/,"New Fabian Society, The",,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Night Noise Team,http://www.nightnoiseteam.com/,Night Noise Team,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Nine Miles High ,http://www.ninemileshigh.com/,Nine Miles High ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Noise Pollution  ,http://www.noisepollutiononline.co.uk/,Noise Pollution  ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,November Lights,https://www.novemberlightsmusic.com/,November Lights,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,"Nucleotides, The",http://www.thenucleotides.com/,"Nucleotides, The",,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,"Nyah Fearties, The",http://www.nyahfearties.co.uk/,"Nyah Fearties, The",,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Oddball's Heroes ,http://www.oddballs-heroes.tk/,Oddball's Heroes ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Odeon Beat Club,http://www.odeonbeatclub.com/,Odeon Beat Club,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,"OK Social Club, The",http://www.theoksocialclub.com/,"OK Social Club, The",,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,One Day Speakers,http://www.theonedayspeakers.co.uk/,One Day Speakers,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,One Dove,http://www.onedove.net/,One Dove,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Orko  ,http://www.iheartorko.com/,Orko  ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Oswald,http://www.oswaldtheband.com/,Oswald,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Ovalsoul   ,http://www.ovalsoul.com/,Ovalsoul   ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,"Owsley Sunshine, The",http://www.theowsleysunshine.com/,"Owsley Sunshine, The",,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,P45s   ,http://www.thep45s.co.uk/,P45s   ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Pale Man Made,http://www.palemanmade.com/,Pale Man Made,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Paperbitch,http://www.paperbitch.co.uk/,Paperbitch,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Pariah  ,http://www.pariahtheband.com/,Pariah  ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Paul McLinden,http://paulmclindenmusic.com/,Paul McLinden,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Pearl and the Puppets,http://www.pearlandthepuppets.com/,Pearl and the Puppets,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Penny Hollow,http://www.pennyhollow.com/,Penny Hollow,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,"Pit Owns , The",http://www.the-pit-owns.co.uk/,"Pit Owns , The",,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Planet Marmalade,http://www.planet-marmalade.co.uk/,Planet Marmalade,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Point of Origin ,http://www.pointoforigin.go.to/,Point of Origin ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Policechief,http://www.policechief.co.uk/,Policechief,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Popup,http://www.popuptheband.com/,Popup,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Portnoy ,http://www.portnoy.mustbehere.com/,Portnoy ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Primary 5  ,http://www.bellbeatmusic.com/,Primary 5  ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Private Jackson  ,http://www.privatejackson.com/,Private Jackson  ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Proverbial Creek  ,http://www.proverbialcreek.co.uk/,Proverbial Creek  ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Psyche Essential  ,http://www.psycheessential.co.uk/,Psyche Essential  ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Punch & the Apostles,http://www.punchandtheapostles.com/,Punch & the Apostles,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Quik ,http://www.quikonline.co.uk/,Quik ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Quinn,http://www.quinnonline.com/,Quinn,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Racing Green,http://www.racingreen.org.uk/,Racing Green,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Radio Sweethearts,http://www.radiosweethearts.supanet.com/,Radio Sweethearts,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,"Ravelles, The",http://www.theravelles.com/,"Ravelles, The",,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Rebecca Nurse ,http://www.rebeccanurse.com/,Rebecca Nurse ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Red Bee Society ,http://www.redbeesociety.co.uk/,Red Bee Society ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Red Man Walking ,http://www.redmanwalking.co.uk/,Red Man Walking ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Riff Raff ,http://www.riff-raff-online.com/,Riff Raff ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Roberto Cassani,http://www.robertocassani.co.uk/,Roberto Cassani,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Rocket Fox,http://www.rocketfox.net/,Rocket Fox,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,"Rodents, The",http://www.the-rodents.co.uk/,"Rodents, The",,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Rose McDowall,http://www.rosemcdowall.com/,Rose McDowall,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,"Ruffness, The",http://www.ruffness.com/,"Ruffness, The",,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Saint Jude's Infirmary #1,http://www.saintjudesinfirmary.co.uk/,Saint Jude's Infirmary #1,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Salon Boris [old],http://www.salonboris.com/,Salon Boris [old],,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Sams Hot Car Lot,http://www.samshotcarlot.co.uk/,Sams Hot Car Lot,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Sanitas ,http://www.sanitasband.co.uk/,Sanitas ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Sans Trauma  ,http://sanstrauma.com/,Sans Trauma  ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,SBC Sunshire,http://www.sbcsunshine.co.uk/,SBC Sunshire,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Scars,http://www.scarsresearch.com/,Scars,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Schnarff Schnarff,http://www.schnarffschnarff.com/,Schnarff Schnarff,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Scientific Support Dept.,http://www.scientificsupport.com/,Scientific Support Dept.,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Scotch Productions [old],http://www.scotchproductions.com/,Scotch Productions [old],,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Scrotum Poles,http://www.thescrotumpoles.com/,Scrotum Poles,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,ScubaZ ,http://www.scubaz.com/,ScubaZ ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Secondskin ,http://www.skin-site.com/,Secondskin ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Seesaw ,http://www.seesawuk.com/,Seesaw ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Senator   ,http://www.senatortheband.com/,Senator   ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,"Sengen, The",http://www.thesengen.com/,"Sengen, The",,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Severin,http://www.severin-music.co.uk/,Severin,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Sheepdug ,http://www.sheepdug.co.uk/,Sheepdug ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Sick Anchors  ,http://www.lostdogrecordings.co.uk/,Sick Anchors  ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Sidca,http://www.sidca.com/,Sidca,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,"Silver Pill, The",http://www.thesilverpill.co.uk/,"Silver Pill, The",,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Single Point of Light,http://www.singlepointoflight.co.uk/,Single Point of Light,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Singleskin,http://www.singleskin.co.uk/,Singleskin,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Sirex-Noctilio ,http://www.sirex-noctilio.co.uk/,Sirex-Noctilio ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Sirius ,http://www.fudgenet.co.uk/,Sirius ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,"Situates, The",http://www.thesituates.com/,"Situates, The",,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Skin on Skin ,http://www.skinonskin.info/,Skin on Skin ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,"Skinflints, The",http://www.skinflintstheband.co.uk/,"Skinflints, The",,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Skinner Collective,http://www.skinnercollective.com/,Skinner Collective,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Skint Little Knuckles ,http://skintlittleknuckles.net/,Skint Little Knuckles ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Smackvan [old],http://www.smackvan.com/,Smackvan [old],,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Small Enclosed Area,http://www.smallenclosedarea.com/,Small Enclosed Area,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Smalltown Boredom ,http://www.acousticautumn.co.uk/,Smalltown Boredom ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Sneak Attack Tigers,http://www.sneakattacktigers.com/,Sneak Attack Tigers,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,So Many Animal Calls,http://www.somanyanimalcalls.com/,So Many Animal Calls,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Solipsism ,http://www.solipsism-solipsism.com/,Solipsism ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Song of Return,http://www.songofreturn.com/,Song of Return,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Spandex Monkeys  ,http://www.spandexmonkeys.co.uk/,Spandex Monkeys  ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Spare Snare [old],http://www.sparesnare.co.uk/,Spare Snare [old],,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Spearmint  ,http://www.spearmint.org.uk/,Spearmint  ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,SpeedRacer,http://www.durge.org/~moose/speedracer/index.html,SpeedRacer,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Spindrift ,http://www.spindriftonline.co.uk/,Spindrift ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,SpitfireMoth  ,http://www.spitfiremoth.tk/,SpitfireMoth  ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Sputniks Down,http://www.sputniksdown.8m.co.uk/,Sputniks Down,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Starsky,http://www.starskyonline.co.uk/,Starsky,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Stereo Cat Babies ,http://www.stereocatbabies.co.uk/,Stereo Cat Babies ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Steven Lindsay [old],http://www.stevenlindsay.com/,Steven Lindsay [old],,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Stigma,http://www.stigma.ezhoster.com/,Stigma,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Stimpson,http://www.audiogalaxy.com/bands/stimpson,Stimpson,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Stonesthrow,http://www.stonesthrowmusic.co.uk/,Stonesthrow,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Stonewhisper ,http://www.stonewhisper.com/,Stonewhisper ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Storm Petrels  ,http://www.thestormpetrels.com/,Storm Petrels  ,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Straiph,http://www.paximatmultimag.co.uk/,Straiph,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Stress Puppy,http://www.virtue.nu/stresspuppy,Stress Puppy,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Stuart Blance,http://www.stuartblance.co.uk/,Stuart Blance,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,"Stukas, The",http://www.stuka-online.com/,"Stukas, The",,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,"Stunts, The",http://www.thestunts.homestead.com/,"Stunts, The",,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Stylus Automatic,http://www.stylus-automatic.com/,Stylus Automatic,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Subroc,http://www.subroc.co.uk/,Subroc,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Subsistence,http://www.subsistencetheory.com/,Subsistence,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Sugarhouse,http://www.sugarblues.moonfruit.com/,Sugarhouse,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
missing,Superfluff,http://ourworld.compuserve.com/homepages/tlaver/Super1.htm,Superfluff,,,website,Website no longer available,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,,,
